id,first_name,last_name,email,registration_date,is_active,address,phone_number
4be4bcc4-524c-404a-a30c-7f53b4d69ac0,Фаина,Стрелкова,glafira_1972@mail.ru,2021-12-03,True,"д. Чикола, пер. Пожарского, д. 2/4 к. 4, 595803",8 (637) 682-9448
dee53e8a-8889-44c1-9897-553fe2c929a6,Святополк,Шубина,nikiforovairaida@oao.com,2023-01-01,False,"д. Воткинск, алл. Почтовая, д. 9/4 к. 86, 405004",8 432 034 6011
1d284b76-0949-41e1-8ffc-e12268eacd25,Ладислав,Алексеева,xershov@renessans.ru,2023-09-27,True,"ст. Анива, ул. Садовая, д. 867 стр. 87, 957279",+7 (734) 519-0433
f319edc6-5471-41c9-bb5e-f364a7066ed9,Орест,Дорофеева,pimenegorov@mail.ru,2021-05-29,False,"д. Бугульма, алл. Ульяновская, д. 5/2 к. 229, 978816",+77918510468
b1769d13-cb66-4e15-b1ee-1e09e97c359d,Вениамин,Белов,sidor2016@oao.ru,2024-03-07,True,"с. Усинск, бул. Куйбышева, д. 1 стр. 384, 669298",+7 (592) 498-48-91
df936235-e5e2-41f8-acdd-6834621df689,Аскольд,Казаков,feofanhohlov@zao.edu,2025-06-03,True,"п. Кижи, пер. Докучаева, д. 69 стр. 1, 497087",+7 (755) 460-4397
7b46f78d-1812-4b58-abe6-5dafe061bffb,Варфоломей,Ковалева,valerjan2017@rambler.ru,2022-03-14,False,"д. Киренск, ш. Широкое, д. 904 стр. 1/2, 476010",8 725 829 8960
207f1e05-c3f3-4efb-8c64-69e4210489a8,Карл,Попов,selivan_1988@nznp.edu,2024-02-29,True,"к. Саранск, алл. Коминтерна, д. 4 к. 851, 272206",+7 281 287 65 28
99c6f3ad-1b1d-4932-946f-c303b8e66c07,Милица,Григорьев,marian08@yandex.ru,2023-05-23,True,"клх Мелеуз, бул. Верхний, д. 5 стр. 1/5, 331981",8 (280) 148-3125
cb7217ee-cd10-4178-9823-ea402492070e,Милица,Федорова,gostomislrodionov@neftmagistral.org,2025-01-29,False,"д. Ростов, ул. Инженерная, д. 892 к. 4, 956880",+7 (410) 319-6517
e86f128c-d2d1-420f-86c6-33942c4bebfc,Харлампий,Жданов,zhuravlevjuli@oao.edu,2023-08-28,True,"клх Сладково, алл. Пожарского, д. 51, 627252",+7 293 818 7942
51f40524-9d4e-4c96-aafd-6ee2213a085f,Гостомысл,Тимофеев,nikodimkonovalov@yahoo.com,2022-08-17,True,"с. Кимры, ул. Воровского, д. 5 к. 2, 236155",+76849953207
7515196b-4f08-459f-b336-bd66076f4775,Екатерина,Котова,suvorovaanzhela@ooo.biz,2023-09-13,True,"ст. Великие Луки, наб. Журавлева, д. 61 стр. 1/6, 300734",8 (846) 303-49-98
12f33c72-a0a3-493b-9d6a-2c8b8648f15c,Наркис,Назарова,gzatseva@mail.ru,2020-12-02,True,"д. Арзамас, бул. Ульянова, д. 23 к. 42, 494397",8 (618) 828-7008
8e7f7413-562d-444d-b31d-1d967f0872a4,Тихон,Вишняков,ruslan40@rambler.ru,2025-01-16,False,"клх Канск, алл. Димитрова, д. 15 стр. 7, 916364",+7 (555) 712-0299
b0890b3f-f256-4b9d-aca5-30ae29e5fbb9,Поликарп,Турова,anatoli_2008@rambler.ru,2024-02-24,True,"п. Щельяюр, бул. Малиновый, д. 360 стр. 5/3, 179578",8 (412) 977-3963
56b9690e-74a8-4cdb-b895-3fe11f98eecb,Фока,Гуляева,romanovairina@hotmail.com,2023-09-30,True,"д. Ревда (Сверд.), ш. Машиностроителей, д. 13, 460345",88499525391
0e655693-624c-4774-9a28-c39ef61aad2c,Глафира,Абрамов,apollonagafonov@ip.com,2024-11-17,False,"к. Оса, пр. Бабушкина, д. 466 к. 559, 414341",8 (301) 521-41-27
a2e88573-fc41-4a59-8e88-cc7cf717641b,Тимофей,Доронин,demid_37@ao.net,2025-01-10,False,"п. Усолье Сибирское, пр. Новгородский, д. 6/1 стр. 2, 626976",+76811181668
008c0df3-584d-462e-95aa-cb631b1ab9bd,Автоном,Кулагин,filimon64@chernov.net,2021-07-09,True,"д. Железногорск(Курск.), наб. 60 лет Октября, д. 1, 383395",+7 (715) 648-4248
47db8482-10ad-4734-963b-2ccc9bc1dd13,Ия,Федотов,dkirillova@yandex.ru,2023-10-03,True,"г. Волгоград, алл. Олега Кошевого, д. 24, 897380",+7 441 436 53 16
ca4256c9-c96e-4fbf-b79f-271414761b1d,Варвара,Михайлов,evgenija2025@yandex.ru,2024-07-01,False,"к. Норильск, пр. Димитрова, д. 4/1 стр. 96, 048631",88816414192
5bc836fa-7b51-444d-a9d1-6af6cd2d0e5f,Гедеон,Трофимов,kuznetsovaoktjabrina@oao.edu,2024-08-10,True,"с. Внуково (метеост.), ш. Черноморское, д. 1 к. 752, 366031",+7 027 291 9708
da05f7b2-d6fb-4f43-8e7a-6963e8eb9b56,Анастасия,Филатов,maksim_51@rambler.ru,2021-06-24,True,"д. Кизляр, бул. Грибоедова, д. 26 стр. 6/4, 313480",8 376 143 36 75
547557be-d3c4-49e1-a209-6a111901fac2,Эмиль,Константинова,elena1983@yandex.ru,2023-03-27,False,"д. Нижнекамск, наб. Пугачева, д. 106 стр. 4/6, 235220",+76472894848
f26ad946-9ffa-4a97-8d62-bf85f5fe9e0c,Евдокия,Захаров,shubinluchezar@yahoo.com,2020-08-20,True,"клх Адыгейск, пр. Калинина, д. 7/8 стр. 7, 679920",8 (192) 799-8351
f2170600-54d5-4f23-8fd2-d6404361b221,Фирс,Горшков,dementi35@rambler.ru,2023-11-24,True,"с. Курчатов, алл. Тополиная, д. 5/8, 989845",+7 (015) 450-16-75
4fce44ba-a805-4da0-839c-6201d851a05e,Август,Осипов,timofeevlavr@rao.com,2023-05-26,True,"клх Октябрьское (Хант.), наб. Кольцевая, д. 6/7 стр. 9, 701628",+77279260034
2ba6b70a-3ab1-49f3-b774-68f37c6c4a9b,Аггей,Данилов,vishnjakovavalentina@rambler.ru,2022-03-08,True,"п. Буденновск, пер. Курский, д. 20 стр. 4, 932627",8 (095) 270-09-19
d7c559e5-5190-4c00-94bd-8d81e387501d,Милан,Павлова,hariton_2014@oao.biz,2022-09-20,False,"клх Благовещенск (Амур.), алл. Нижняя, д. 61, 903513",+7 (545) 976-48-75
02791dbb-86c9-4ef5-8219-6332e7a5d11a,Эммануил,Лихачев,lazar1979@gmail.com,2024-01-13,True,"с. Раменское, пер. Мелиораторов, д. 4/4 стр. 4/7, 665472",+7 897 310 37 97
6adbca1f-edd5-4b10-b849-7f9ef93d417c,Радован,Нестерова,efimovaantonina@yahoo.com,2021-07-04,True,"п. Усть-Кут, бул. Шевченко, д. 6/7, 052646",+79900214534
c82b0b47-5a88-48c1-a656-1c0d6282744b,Гурий,Наумов,prov_1971@hotmail.com,2022-12-19,True,"клх Мокшан, алл. Южная, д. 41 к. 35, 731268",8 500 745 2513
c24c2665-bea2-430d-af39-819f0fdd56ae,Фортунат,Фомина,dmitri_1976@ip.edu,2024-04-09,True,"клх Россошь, бул. Балтийский, д. 237 к. 198, 173869",8 (376) 289-2830
015cf3ef-bf2c-46c7-9996-8dc8e1c9ab32,Богдан,Колобов,zoja_56@ignatova.ru,2024-06-25,False,"п. Тымовское, ул. Высотная, д. 9/5 стр. 8, 614895",+71477067498
0635cf1f-f19d-4a8c-ab96-02521bd2e73b,Анна,Маркова,ponomarevaanzhelika@yandex.ru,2023-09-11,True,"г. Усть-Кулом, алл. Лермонтова, д. 4 стр. 95, 042333",+7 368 793 6733
0947f2ab-df14-4a61-a21b-95d342b3e66e,Вацлав,Евдокимов,izjaslav08@belova.com,2020-09-25,True,"к. Агинское (Забайк.), бул. Малый, д. 4 к. 660, 557381",+7 (880) 713-71-14
e781fbc4-68bb-46dc-8db5-2f512e71f842,Севастьян,Козлов,istrelkova@hotmail.com,2024-12-09,True,"клх Рыбинск, ул. Коммунистическая, д. 7/6 к. 47, 869953",+7 (183) 779-81-83
97e01730-5489-4bd7-a28e-bf9a68074ea0,Любосмысл,Владимирова,dmitri_42@ao.info,2022-02-18,True,"клх Ревда (Сверд.), пер. Маркса Карла, д. 7/1 стр. 3, 961946",+7 (372) 785-44-20
4b6c3948-5b2d-459b-b349-4323e2c15c02,Никон,Суворова,agge_2022@rao.net,2021-08-13,True,"с. Ербогачен, наб. Пушкина, д. 8/3 к. 502, 625493",8 476 679 61 53
f35ef71a-e053-4da5-b7f3-854250ccd954,Владимир,Ефимова,nestor1998@gmail.com,2025-02-03,True,"д. Печенга, бул. Черемушки, д. 43 к. 75, 398524",82252230290
a9614c77-5d91-4a73-8d71-b4cfffe2bfbe,Касьян,Давыдова,subbotinprov@pochta.info,2022-10-05,False,"клх Тольятти, бул. Гафури, д. 9/5 к. 89, 133075",+7 438 074 14 08
361af246-5ddb-4ea6-9352-1d7851bb12a9,Геннадий,Игнатов,ppanov@hotmail.com,2022-01-19,True,"с. Белоярский, пер. Ватутина, д. 4, 820873",8 (014) 033-8655
ab080a4d-6957-4864-b20d-7ac1a3b366a0,Валерий,Бобров,tkorolev@yahoo.com,2023-07-11,True,"г. Ардон, ул. Мичурина, д. 31 стр. 456, 892409",+7 966 251 8076
e1226b3e-af57-489b-89e2-9e4edd32ac34,Сергей,Никитин,artemi_54@asr-uglesbit.com,2023-03-07,False,"д. Луга, ул. Розы Люксембург, д. 99 стр. 865, 000232",+79462501142
ccfc6b92-e214-47a0-b428-c11df32d6593,Феликс,Носкова,wkovaleva@rambler.ru,2021-12-04,True,"ст. Ставрополь, пр. Мичурина, д. 7/9 стр. 14, 741703",+7 (514) 469-2060
db5a7615-8b15-4171-bb5b-0a9fbd53178d,Нифонт,Матвеева,sinklitikija_1980@hotmail.com,2021-07-13,True,"п. Усть-Баргузин, алл. Амурская, д. 511 к. 2/7, 538777",+7 036 751 3809
918662b9-0eb9-4b57-afe3-34cbcc0e6251,Нина,Федоров,isidor_70@npo.com,2022-05-02,False,"с. Слюдянка, бул. Звездный, д. 462, 547289",8 128 458 41 91
8ff9cb06-a6ab-4b1d-970b-0db35770ebb1,Аникей,Александров,efimovdobroslav@oao.com,2022-06-07,False,"клх Верхний Тагил, наб. Светлая, д. 192, 632381",+7 227 291 50 13
48eb4c1b-772d-4985-8ab5-8710a75d4067,Людмила,Лебедева,jaropolkchernov@yahoo.com,2023-10-17,True,"клх Льгов, бул. Западный, д. 695 к. 9, 265699",+7 (570) 224-16-60
af5ee5dc-40ad-4e15-adea-a89b053d530f,Изот,Мухин,budimir_35@rao.org,2020-08-28,True,"д. Октябрьское (Челяб.), алл. Крайняя, д. 48 к. 4, 993147",+7 (924) 747-1046
57bc40fa-dfbb-43d8-9a09-051c6c236a14,Демьян,Коновалов,galina16@mail.ru,2022-07-15,True,"с. Усть-Ордынский, бул. Трактовый, д. 4 стр. 92, 270049",8 (489) 249-3187
a9c7fb62-812c-4807-a8ac-0789b731049e,Феврония,Стрелков,taisija92@ao.biz,2024-01-07,True,"п. Лысьва, наб. Кавказская, д. 50 стр. 615, 952911",8 (166) 422-73-65
143d7955-27a3-4508-bf3a-aec393680bbc,Лучезар,Борисова,ilarion_33@ooo.biz,2024-09-08,True,"г. Тамбей, бул. Колхозный, д. 5, 199491",+7 211 185 84 72
947e8245-7be8-4f0f-ae1b-07a3b5783896,Евгений,Харитонов,maksimoviosif@yandex.ru,2024-05-13,False,"клх Кизел, пер. Привольный, д. 39 стр. 6/3, 506666",8 (546) 755-52-17
77c0c0dd-1cad-4ddb-8804-99fc8e5685d9,Анисим,Владимиров,evdokija_09@oao.org,2023-02-05,False,"г. Сортавала, наб. 50 лет ВЛКСМ, д. 2/6 к. 365, 433531",8 326 470 0920
82d3587e-88d1-494e-84fb-3e8dfba1c9ba,Агата,Наумов,belozerovjuvenali@rambler.ru,2024-02-27,False,"с. Усинск, ул. Воровского, д. 884 стр. 74, 797750",8 921 508 4164
cdd5ff96-83b7-49bf-b2fa-c82ee13d9ab3,Евгений,Харитонов,ovchinnikovoleg@npo.edu,2023-11-05,True,"клх Оймякон, бул. Рязанский, д. 170, 380598",88875045319
db128429-e20c-403d-9013-b9301468a4e7,Антонин,Калинина,anisim2009@yahoo.com,2023-09-20,True,"г. Советский, ш. Цветочное, д. 5, 689669",8 068 476 8826
ae8c1e3c-6f2b-48c8-9e5b-a3bebf6b7abc,Фотий,Владимиров,rterentev@mail.ru,2024-06-29,False,"г. Энгельс, пер. Гражданский, д. 3, 626714",+72582015389
c35eba2c-8c12-41ef-9d18-5e895c91cca6,Аникита,Силина,shilovaveronika@oao.com,2021-12-04,False,"д. Валдай, ул. Энгельса, д. 5/7, 350398",+7 087 893 4321
47d1f015-e817-44a0-8b74-61ae8ca8e3b2,Глафира,Никифорова,danilovevlampi@rao.biz,2025-07-06,False,"клх Абинск, алл. Городская, д. 3/9 стр. 2, 463303",+7 777 300 35 98
e2d7a0bf-49cd-4f8e-89ae-d225d6be1687,Денис,Власов,seleznevamaja@npo.org,2025-01-30,True,"п. Мичуринск, алл. Братская, д. 30, 925143",8 (302) 134-7331
bc76241e-6f8c-4e32-b277-a6aa872963a7,Викентий,Игнатова,lidija_1976@mail.ru,2024-09-25,True,"с. Ельня, бул. Звездный, д. 9/4 стр. 48, 396687",8 977 853 88 86
e8d9edbf-850c-47d2-b3ed-fc3f640bad88,Виктория,Елисеев,kshubina@inter.com,2021-05-27,True,"к. Курган, ш. ДОС, д. 732 к. 4/1, 948293",+7 397 318 67 80
44e35f83-b9c0-48ce-b476-97cde601ae25,Борислав,Ковалев,tretjakovaalla@mail.ru,2022-11-10,True,"г. Рыбинск, пер. Азина, д. 189 стр. 825, 646983",8 680 847 7184
8e8e8bae-f37a-428e-8e92-2b85d9be6bc4,Натан,Белова,blinovamilitsa@lavrenteva.info,2025-05-24,True,"д. Лагань, наб. Спортивная, д. 7/9, 209021",+7 (560) 785-4912
c51f4ad0-37b7-4476-b770-178d510d725c,Елизавета,Евдокимов,sharovavasilisa@ooo.net,2024-08-18,False,"п. Тутончаны, пр. Учительский, д. 9 к. 9/7, 962205",8 (358) 810-01-37
0e41a226-a795-4408-a913-0f0becf1c44f,Филипп,Воронова,ustin_14@zao.org,2022-11-18,True,"с. Нижний Тагил, пр. Придорожный, д. 490, 432696",+7 277 189 6983
1b65d3be-4755-4ac3-ba98-a9e773ac36dc,Евдокия,Сазонов,artemi1988@yahoo.com,2024-10-29,False,"п. Тикси, бул. Ленинский, д. 4 стр. 6/6, 768334",8 (443) 796-54-42
4d6add1d-8d11-486d-97bc-e143b7ac0690,Кир,Федосеева,terenti_51@gmail.com,2021-06-15,True,"клх Королев, ш. Полевое, д. 43, 512646",8 947 692 7674
1b72b5eb-ab54-4de5-8afd-31f871c35a4c,Евсей,Блинова,julija2019@rambler.ru,2025-05-05,True,"д. Всеволожск, бул. Московский, д. 689 к. 7/3, 978660",+79648563569
34699a51-1667-435a-9410-8242f2d281b6,Мартьян,Мамонтов,tarasovpetr@gmail.com,2023-09-25,True,"ст. Кыштым, ул. Белорусская, д. 609 к. 2, 417227",8 756 870 7210
9ed47602-121a-4617-9dda-e888e401cf52,Мариан,Фролов,tihonshashkov@npo.net,2021-07-08,True,"клх Стерлитамак, ул. Энергетиков, д. 40 стр. 87, 912787",8 (571) 972-78-12
faa563fb-7e54-4593-b7c2-141703493611,Осип,Смирнов,fedorovbogdan@zao.edu,2023-06-30,True,"п. Игарка, ул. Ивановская, д. 7 стр. 80, 999517",8 892 705 22 81
30c616e8-4ba8-4936-9325-c85e53898bb0,Анисим,Кузнецова,evdokimisakov@gmail.com,2023-07-28,True,"клх Южноуральск, ш. Комсомольское, д. 93, 528014",+7 (049) 432-1557
d43d68ac-adea-47e0-a612-43ab21fbe262,Ратмир,Фомичева,lobanovernest@rambler.ru,2021-10-07,True,"с. Усть-Камчатск, пр. Ульяновский, д. 9 к. 1/2, 513028",+7 906 362 4075
b418e104-c163-48a7-ae12-902050ff35e4,Аггей,Князева,dmitribespalov@yahoo.com,2022-07-02,True,"с. Кулунда, пр. Тургенева, д. 3/4, 846803",+70599786531
67a534dd-76df-4f1e-944e-82dc04bbffeb,Эрнест,Гуляев,konovalovgorde@rambler.ru,2022-04-19,True,"к. Энгельс, пр. Новосельский, д. 5, 206536",8 613 025 8060
5515ac1a-7294-4af8-bee1-ec53fd47d28a,Ладимир,Большакова,nadezhda_2005@rambler.ru,2025-05-16,False,"к. Славянск-на-Кубани, пер. Цветочный, д. 2/1 стр. 385, 608542",+79789776088
e8918651-6f80-4a8f-9a7d-a9251a706a0f,Терентий,Сафонова,prohor11@zao.ru,2021-08-12,False,"д. Байкальск, ш. Разина, д. 560, 908486",+7 146 515 06 85
60492c6f-4068-44b2-8e56-29c6014023f1,Лонгин,Зиновьев,ignatovadarja@hotmail.com,2022-04-19,True,"ст. Амдерма, пер. Сибирский, д. 23 стр. 738, 034363",8 721 466 13 60
9ee3c1d6-8198-4f5e-9879-cabdf1a64476,Ювеналий,Васильева,kalashnikovvasili@gmail.com,2022-01-14,True,"к. Калуга, ул. Больничная, д. 439 к. 1, 039259",8 769 953 71 78
019b6ec9-5d3d-4cfa-a195-4b74be5c9540,Екатерина,Панова,kornilovharlampi@hotmail.com,2022-12-25,True,"клх Владимир, алл. Боровая, д. 8/2 стр. 940, 286564",+7 609 222 88 31
9ee91473-6141-45e3-8235-9a925ded89b0,Юлиан,Ермаков,samson_95@ao.com,2022-07-26,True,"д. Благовещенск (Амур.), пр. Мелиоративный, д. 93 к. 73, 537474",8 540 143 8592
355479b8-243b-491e-b4fd-e29ac1043b33,Мария,Карпова,akrjukova@mail.ru,2024-08-15,False,"с. Енисейск, ул. Киевская, д. 5 к. 564, 343697",82008491257
adcc4a0b-d7f8-4ca6-a323-7fcdae7c60e3,Фёкла,Лапин,zhukovtihon@yahoo.com,2024-04-09,True,"п. Томпа, алл. Курортная, д. 42, 602042",8 (245) 173-7005
558cdd29-a6a8-47da-9e21-1956ff27e80b,Вышеслав,Федосеев,vissarion2016@npo.com,2022-12-23,True,"ст. Гремячинск (Перм.), алл. Челюскинцев, д. 257, 926120",+7 340 231 6842
ae47a811-fe5d-4ec6-ada2-716b6dd3f5c5,Владислав,Якушев,agata41@oao.org,2023-09-03,True,"клх Пушкинские Горы, пр. Ватутина, д. 630 к. 754, 770890",8 (007) 470-7589
8548fa63-9cf2-4641-a1e5-41b9c4c125c5,Полина,Архипов,janmolchanov@rambler.ru,2021-04-11,True,"д. Подольск, наб. Октября, д. 184 стр. 4, 605511",+7 860 812 1233
8c856a68-40fe-465d-a060-cee6378b0760,Вероника,Дорофеев,natalja_1997@rambler.ru,2021-07-19,True,"ст. Северо-Курильск, алл. Шахтерская, д. 8 стр. 7, 428354",8 (696) 707-4655
e2a64a59-eaca-4e91-aba5-973cde871dd0,Гедеон,Зуев,shchukininnokenti@yahoo.com,2021-02-14,True,"г. Усинск, ш. Ульянова, д. 1/9 к. 8/1, 924175",8 (257) 305-76-35
9344338d-9ee8-43e1-af9b-b0bb380c7c63,Спартак,Мясников,aleksandrovelizar@vasilev.edu,2025-04-27,True,"клх Беслан, пр. Революции, д. 22 к. 291, 924537",+7 736 275 5074
913a4f22-6605-490d-877d-db1cef6b93e5,Юрий,Лихачев,ershovsvetozar@yahoo.com,2022-02-27,True,"клх Асино, алл. Городская, д. 4/4 к. 5/4, 807760",8 (102) 591-44-47
b581fd5b-e628-4fc2-885c-85364658e37d,Майя,Шарова,kirillovmilovan@rambler.ru,2024-08-22,False,"г. Хоста, пер. Звездный, д. 52, 182894",+7 (206) 388-60-10
719ecaa1-9b0a-4fd8-b842-eac8c781b234,Тимур,Крюков,egor_1990@baltiskaja.net,2023-10-17,True,"г. Геленджик, ш. Медицинское, д. 533, 121223",+7 (821) 905-64-93
89227485-e274-420c-bfdc-589f2e306620,Борис,Крюков,seleznevamarija@yahoo.com,2020-08-05,True,"г. Смирных, пер. Гаражный, д. 958 стр. 577, 000358",86458052172
210f6720-8b19-4169-ac84-76a76c52d5b2,Ростислав,Пономарев,gerasimgorbachev@rambler.ru,2023-01-10,True,"к. Клин, ул. Таежная, д. 874 стр. 39, 826969",8 (744) 118-11-86
02136eff-cd77-400f-afad-1e1fc690f947,Дмитрий,Беспалова,akim_49@rao.com,2021-02-21,True,"к. Сергиев Посад, ш. Курганное, д. 75 стр. 6, 471052",8 918 297 2692
cfcec8a1-5318-49b8-9654-59f948592b6d,Нестор,Кузнецова,lukinfirs@gmail.com,2023-09-19,True,"к. Шарья, бул. Маркса Карла, д. 882 к. 9, 545209",+71046143397
a975e3e3-92f8-474f-afab-55c1dd2b8ec4,Христофор,Громов,vseslav_2011@hotmail.com,2024-12-03,True,"п. Кинешма, ш. Тамбовское, д. 48 стр. 8/8, 508102",+76233716236
b426daaf-7dc6-4db2-8947-9e79a661fa13,Нинель,Кудряшова,izot75@zao.biz,2020-10-18,True,"п. Курумкан, пр. Мира, д. 1, 249532",8 596 225 9897
91bd2281-e9ba-46cb-8be8-abd3e88fb612,Раиса,Савин,orest63@rambler.ru,2022-09-01,True,"г. Красноселькуп, пер. Тупиковый, д. 5/9, 444846",+7 448 624 28 53
2f94277f-1aad-4c3d-9d73-74a6fd5f0185,Роман,Орлов,fedotovanatalja@gmail.com,2022-10-11,True,"д. Суздаль, ш. Коммунистическое, д. 125 стр. 898, 645342",8 270 067 69 97
d6429363-d29c-46a9-a010-407ae640f22a,Фирс,Селиверстова,vorlov@zao.org,2023-05-25,True,"д. Аша, пер. Мелиораторов, д. 1 к. 800, 821915",+74162626250
ec5256e7-d950-41ba-8bf4-19ba97e3c8e8,Галактион,Субботина,qmuraveva@oao.com,2023-03-05,True,"клх Руза, бул. Трудовой, д. 14 стр. 280, 182290",+7 582 721 2933
d3314019-8974-4649-976d-52913bb45090,Феоктист,Сорокина,erast_84@npo.edu,2021-05-05,True,"г. Асбест, ул. Кольцова, д. 3/5, 785479",8 586 507 34 08
baf9a986-23f0-4076-83a3-3569dcc3299e,Дарья,Маркова,adrian1996@yahoo.com,2024-01-13,False,"к. Салехард, бул. Радищева, д. 618 стр. 4, 960372",87038052892
dd02f892-c4fc-4bda-afc9-86c3aa4356ef,Аггей,Шубин,lidija_06@yandex.ru,2024-04-02,True,"ст. Армавир, пр. Республиканский, д. 3 стр. 8, 141532",+7 (599) 096-6901
6d45052a-dd62-40ee-ab85-96ee086ad6bd,Егор,Федотов,ermil_88@ooo.ru,2025-06-11,True,"к. Мезень, пер. Куйбышева, д. 269, 340141",+7 (732) 180-01-69
910fc338-b37d-47d0-8de8-a321884ecdf3,Вацлав,Соловьев,moise_01@oao.ru,2020-12-22,True,"ст. Чикола, пер. Придорожный, д. 5/3 к. 43, 440768",+7 234 173 1352
d067bc43-b02d-485a-8007-1353b52664a4,Вениамин,Фомичева,viktor1971@fedorova.info,2022-08-27,False,"г. Юрьев-Польский, бул. Павлова, д. 926 к. 4, 349496",+7 (171) 539-80-25
78a1a7a4-dda4-4000-afa2-089a7315af2e,Еремей,Смирнов,sofron_1994@ooo.ru,2020-12-30,True,"г. Анапа, ул. Калинина, д. 9/6 стр. 5/6, 816407",+7 643 659 0647
bd2de6b0-da13-48b1-b868-90c56f5a4a30,Андроник,Кузьмин,bogdanovermola@yahoo.com,2022-08-30,True,"с. Кисловодск, ш. Народное, д. 43 стр. 1, 418035",+7 (185) 239-4582
95e4e59d-dbc4-4cf1-9e34-2d2228fa79cc,Юлия,Мухин,ereme91@zao.org,2024-09-15,True,"с. Тобольск, ш. Толстого, д. 6 стр. 1/9, 104681",+7 (935) 411-1193
9ed0ba5f-65de-4aad-bee3-a77946291434,Ростислав,Владимирова,evstigneivanov@yandex.ru,2024-05-27,True,"ст. Макушино, ш. Минское, д. 14 к. 82, 373154",8 224 284 93 81
aacdf9b0-a19a-4b92-982f-0c6e4232d7b6,Харитон,Евдокимов,fortunat_1989@yahoo.com,2024-11-04,True,"клх Кедровый, алл. Рябиновая, д. 79 к. 9/5, 106848",+7 605 812 70 13
2b314778-0a0b-4c2a-a9a1-677c946aa0ff,Филарет,Беляков,knjazevmilan@zao.com,2023-05-08,True,"с. Новосибирск, бул. Декабристов, д. 1/7 стр. 822, 858302",+7 585 575 6516
0f2c01fc-6d09-4ff4-98c4-897acd01f9fc,Элеонора,Белова,evseevjaropolk@zhuravlev.info,2025-05-20,False,"д. Аша, наб. Вокзальная, д. 62 к. 91, 852472",8 050 193 03 23
3e5563f6-3990-46c5-bbc3-d8c40685316d,Василий,Юдин,mihalovmaksim@rambler.ru,2022-11-20,True,"клх Ноглики, ш. Революции, д. 48 стр. 67, 768288",8 706 668 14 17
bc32a7ee-e1a0-4219-911b-25458590293b,Василий,Егорова,klimentkrjukov@gmail.com,2022-06-21,False,"клх Тикси, ул. Красногвардейская, д. 2, 123383",8 286 470 72 92
6ab92295-3307-4932-98b6-2f61b2251f44,Панфил,Новикова,lebedevatamara@pervi.org,2025-02-16,True,"д. Челюскин, бул. Громова, д. 58 к. 45, 303366",80738239650
cd9af1cf-a53b-4629-8f61-d89fca3767d7,Игорь,Дьячков,ermakovadrian@silin.biz,2021-06-20,True,"к. Ессентуки, наб. Сибирская, д. 64 стр. 688, 666215",+7 683 146 4329
985d152f-0b76-43e1-ad56-59079c0b4304,Эрнст,Пономарева,muravevfoma@ao.edu,2021-02-03,False,"с. Карабудахкент, пр. Серова, д. 9 к. 7/3, 402201",8 (588) 545-32-10
236d6eb6-68b4-40db-b1e0-65eca5c9410c,Мина,Галкин,kiselevdanila@gmail.com,2024-10-17,True,"с. Тулпан, ул. Кольцова, д. 8 к. 9/3, 517366",+7 (729) 659-11-04
333edffd-7e6f-41fa-b24b-0ea7d3b2a7e5,Сила,Семенова,ekaterina_1980@ooo.net,2024-12-04,True,"с. Мытищи, ш. Металлистов, д. 23, 615732",+7 (709) 171-90-61
ef9f6769-a6db-4817-9001-ae0bd974f32f,Терентий,Кулаков,ermola34@hotmail.com,2023-05-06,True,"с. Ербогачен, пер. Медицинский, д. 5 стр. 202, 983233",8 547 903 5365
97a6178e-5924-4534-a0ef-a9a72b80356e,Сидор,Белоусов,lazar1977@ip.biz,2021-05-27,True,"д. Зарайск, ш. Чехова, д. 578, 079986",+7 (595) 223-46-02
ee1d2d3e-3139-4ab6-9dcd-17887e8ad1a4,Агата,Игнатьева,ratiborsorokin@yandex.ru,2024-12-16,True,"г. Октябрьское (Хант.), алл. Челюскинцев, д. 83 к. 30, 854561",8 (563) 660-5746
2823b4d2-625b-4d97-aac1-f2af8411e8a4,Клавдий,Воронцова,visheslavkuzmin@oao.org,2024-01-10,True,"с. Катав-Ивановск, наб. Горняцкая, д. 9, 379683",+7 141 609 4760
12a7c6f9-3520-43ab-835c-dfea3017072c,Владимир,Мартынов,evse70@yahoo.com,2023-03-24,True,"п. Малгобек, алл. Космическая, д. 4 к. 413, 248693",8 (037) 665-39-97
3794138b-c4b3-479b-8188-65a643fa0958,Касьян,Галкина,savva_12@krok.edu,2024-11-02,True,"клх Урюпинск, алл. 70 лет Октября, д. 9, 795247",81472724275
18357c8f-890d-4d23-b695-655926f78ee0,Филимон,Андреева,braginfedosi@ao.biz,2020-12-05,True,"д. Томари, бул. 60 лет Октября, д. 3 к. 7, 447844",86697138142
406220c0-886e-4e03-b407-48bc637535c2,Мечислав,Ермакова,gavrilakornilov@rao.biz,2022-02-09,True,"д. Нижний Тагил, пр. Азовский, д. 9 стр. 8, 860559",+7 017 078 86 34
d921cf46-cf5a-4408-af6a-d1c29ff666aa,Всемил,Авдеева,marija2008@npo.biz,2023-06-02,True,"с. Смоленск, наб. Лермонтова, д. 37, 700430",+7 116 623 7919
